Price,Location,Area,Time,Subtitle,Name
"3,225,000 ج.م",الربوة، الشيخ زايد•منذ 5 أيام,215 SQM,منذ 5 أيام,33215 SQM,للبيع شقه ٢١٥م خطوات من الممشي السياحي ومدخل زايد ٤
"8,511,557 ج.م",سان ستيفانو، الإسكندرية•منذ 6 أيام,268 SQM,منذ 5 أيام,43268 SQM,استكشف الحياة الأكثر تميزًا وامتلك دوبلكس بجاردن بمقدم 5% فـ De Joya
"9,500,000 ج.م",سموحة، الإسكندرية•منذ 4 أيام,136 SQM,منذ 6 أيام,22136 SQM,شقة  للبيع 136 م سان ستيفانو  ( ابراج الفور سيزون )
"3,851,400 ج.م",جاليريا موون فالي، القاهرة الجديدة - التجمع•منذ 6 أيام,147 SQM,منذ 4 أيام,32147 SQM,شقة للبيع 147م سموحة (امام جرين بلازا وبجوار مجمع الكليات الجديد)
"5,600,000 ج.م",الشيخ زايد، الجيزة•منذ 2 أيام,152 SQM,منذ 6 أيام,33152 SQM,بنتهاوس استلام فوري في كمبوند Penthouse For Sale Galleria Moon Valley
"2,455,000 ج.مقابل للتفاوض",فيلدج جاردنز القطامية، القاهرة الجديدة - التجمع•منذ 1 يوم,235 SQM,منذ 2 أيام,33235 SQM,امتلك بمدينة الشيخ زايد الحى السابع دور ثالث روف 235م + 30م تراس
"1,550,000 ج.مقابل للتفاوض",6 أكتوبر، الجيزة•منذ 14 ساعات,160 SQM,منذ 13 ساعات,32160 SQM,بسعر استثماري عمارة مميزة جدا مدخل برسبشن فندقي ب ٢ أسانسير ،شقة ١٦٥م
"5,550,000 ج.م",مدينة بدر، القاهرة•منذ 8 ساعات,155 SQM,منذ 1 يوم,23155 SQM,شقه متشطبه 155م / بسعر جيد بموقع مميزللبيع في  VGK
"2,400,000 ج.م",لاميرادا، القاهرة الجديدة - التجمع•منذ 2 أيام,240 SQM,منذ 14 ساعات,32240 SQM,شقتك 240 م فى الحى التاسع بمدينة 6 اكتوبر  دبل فيو على لاند اسكيب صريح
"800,000 ج.م",أبهى، 6 أكتوبر•منذ 2 أيام,160 SQM,منذ 8 ساعات,32160 SQM,شقه في منطقه 15 علي جاردن مباشر مساحه 150م
"4,720,000 ج.م",مدينتي، مدينتي•منذ 6 أيام,170 SQM,منذ 2 أيام,32170 SQM,شقة 170m متشطبة لقطه بكمبوند لاميرادا التجمع الخامس lamirada
"6,000,000 ج.م",90 أفينيو، القاهرة الجديدة - التجمع•منذ 6 أيام,274 SQM,منذ 2 أيام,43274 SQM,امتلك دوبلكس ي كمبوند ابهيABHA استلام فوري
"3,350,000 ج.م",ايكو ويست، حدائق 6 اكتوبر•منذ 5 أيام,124 SQM,منذ 6 أيام,32124 SQM,شقه للبيع في مدينتي 124م  تشطيبات خاصة
"1,228,000 ج.م",الباتيو زهراء، الشيخ زايد•منذ 2 أيام,162 SQM,منذ 6 أيام,23162 SQM,شقة 162م للبيع استلام فوري متشطبه بالتقسيط بجوار الـ AUC التجمع الخامس
"2,100,000 ج.مقابل للتفاوض",بيفرلى هيلز، الشيخ زايد•منذ 6 أيام,80 SQM,منذ 5 أيام,2180 SQM,امام مول مصر شقه غرفتين بحري مشتطبه سوبر لوكس للبيع بمقدم210الف فقط
"8,000,000 ج.مقابل للتفاوض",الياسمين، الشيخ زايد•منذ 5 أيام,186 SQM,منذ 2 أيام,32186 SQM,دوبليكس بالباتيو الشيخ زايد El Patio Zahraa 6th of October
"4,300,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 2 أيام,137 SQM,منذ 6 أيام,22137 SQM,شقه فيو اليجريا - كازا بيفرلي هيلز (متشطب+مطبخ+تكيفات)
"4,792,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 3 أيام,124 SQM,منذ 5 أيام,32124 SQM,شقة 3 غرف باقل مقدم بالشيخ زايد وعلى 8 سنين تقسيط بـ  De Joya Residenc
"3,138,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 3 أيام,300 SQM,منذ 2 أيام,32300 SQM,دوبلكس ارضي + بيزمنت للبيع في ارابيلا من المالك مباشرة تقسيط علي سنتين
"1,800,000 ج.م",ماونتن فيو اى سيتي، القاهرة الجديدة - التجمع•منذ 6 أيام,216 SQM,منذ 3 أيام,33216 SQM,دوبليكس 216م أرضي بحديقة تشطيب كامل بالتكييفات للبيع في التجمع الخامس
"3,100,000 ج.م",العاصمة الإدارية الجديدة، القاهرة•منذ 1 يوم,165 SQM,منذ 3 أيام,32165 SQM,شقة  للبيع في ارقـــــي مـناطـق التجمع الخامس بالقرب من شارع الجزيرة
"3,500,000 ج.م",ماونتن فيو اى سيتي، القاهرة الجديدة - التجمع•منذ 12 ساعات,165 SQM,منذ 6 أيام,33165 SQM,شقة 165م موقع متميز بماونتن فيو اى سيتي Mountain view i city
"2,043,750 ج.م",مدينتي، القاهرة•منذ 8 ساعات,200 SQM,منذ 1 يوم,33200 SQM,ارخص شقه في منطقة المستثمرين مع شركه الصفوه العاصمه الاداريه
"4,225,000 ج.م",ماونتن فيو اى سيتي، 6 أكتوبر•منذ 2 أيام,240 SQM,منذ 12 ساعات,33240 SQM,mountain view icity ivilla ماونت فيو اى سيتى اى فيلا
"1,500,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 2 أيام,110 SQM,منذ 8 ساعات,21110 SQM,شقة للبيع استلام فوري بالتجمع دقايق من الجامعه الامريكية | #الباتيو
"1,600,000 ج.م",مدينتي، مدينتي•منذ 3 أيام,210 SQM,منذ 2 أيام,44210 SQM,استلم فوري شقة 210م دور متكرر امام سوديك وجراند هايتس وكيان بتسهيلات
"3,900,000 ج.م",ويست تاون سوديك، الشيخ زايد•منذ 5 أيام,170 SQM,منذ 2 أيام,33170 SQM,شقه للبيع استلام فوري في ماونتن فيو
"2,752,217 ج.م",بالم هيلز القاهرة الجديدة، القاهرة الجديدة - التجمع•منذ 4 أيام,110 SQM,منذ 3 أيام,22110 SQM,شقه بموقع مميز في سراي مقدم 10% على 8 سنوات Sarai بالقرب من مدينتي
"7,400,000 ج.م",6 أكتوبر، الجيزة•منذ 4 أيام,205 SQM,منذ 5 أيام,33205 SQM,apartment for sale at westown شقة للبيع في ويستاون
"8,600,000 ج.م",مدينة بدر، القاهرة•منذ 1 أسبوع,202 SQM,منذ 4 أيام,34202 SQM,Palm Hills New Cairo فاميلي هاوس للبيع 202 م نصف تشطيب في AZ
"2,050,000 ج.م",فاي سوديك، الشيخ زايد•منذ 1 يوم,180 SQM,منذ 4 أيام,32180 SQM,شقة ف يالحي الخاامس للبيع علي شارع رئيسي 180 متر
"675,000 ج.م",V معادى، زهراء المعادى•منذ 4 أيام,135 SQM,منذ 1 أسبوع,32135 SQM,شقة للبيع 135م بحري بجوار مول مصر بالحي المتميز بمدينة بدر Badr City
"1,400,000 ج.م",ستون ريزيدنس، القاهرة الجديدة - التجمع•منذ 3 أيام,121 SQM,منذ 1 يوم,22121 SQM,شقه ف سوديك ف فاى متشطبه بجانب karmell . اقل مقدم vye sodic . قسط
"1,701,096 ج.م",مدينتي، مدينتي•منذ 9 دقائق,132 SQM,منذ 4 أيام,32132 SQM,امتلك شقه132م استلام فورى فى زهراء المعادى امام الندى بمقدم وقسط 54شهر
"6,400,000 ج.م",مدينتي، مدينتي•منذ 38 دقائق,200 SQM,منذ 3 أيام,33200 SQM,شقة بجاردن للبيع في كمبوند ستون ريزيدنس القاهره الجديدةstone residance
"6,700,000 ج.م",مدينتي، القاهرة•منذ 52 دقائق,265 SQM,منذ 9 دقائق,44265 SQM,لقطه للبييييع 265م فيو نادي مدينتي مباشرة
"2,500,000 ج.م",مدينتي، القاهرة•منذ 1 ساعة,175 SQM,منذ 13 دقائق,41175 SQM,شقه ف الميرغني
"500,000 ج.م",جرين سكوير، مدينة المستقبل•منذ 1 ساعة,95 SQM,منذ 21 دقائق,2195 SQM,شقة للبيع بالمعمورة 95 م ب 500 الف
"1,650,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 1 ساعة,145 SQM,منذ 21 دقائق,32145 SQM,شقه لقطه بالنزهه لدواعي السفر
"1,950,000 ج.م",ذا ادريس ايست، القاهرة الجديدة - التجمع•منذ 2 ساعات,195 SQM,منذ 30 دقائق,33195 SQM,دجله فيو المرشدي
"2,250,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 2 ساعات,65 SQM,منذ 38 دقائق,2165 SQM,ارخص شقه غرفتين نوم بمدينتي تشطيبات خاصه بسعر مميز لسرعه البيع
"7,000,000 ج.م",اوبرا سيتي، الشيخ زايد•منذ 2 ساعات,211 SQM,منذ 52 دقائق,33211 SQM,شقه للبيع 211م فيو الحزام الاخضر مدينتي في الb1
"5,420,000 ج.م",المعادي، القاهرة•منذ 2 ساعات,168 SQM,منذ 1 ساعة,33168 SQM,شقه للبيع بمدينتي ١٦٨م b8 تشطيب شركه for sale in Madinaty
"3,500,000 ج.مقابل للتفاوض",6 أكتوبر، الجيزة•منذ 2 ساعات,450 SQM,منذ 1 ساعة,65450 SQM,دوبلكس للبيع داخل كمبوند حدائق اكتوبر بجوار البوابه الرابعه
"1,200,000 ج.مقابل للتفاوض",مدينة نصر، القاهرة•منذ 3 ساعات,135 SQM,منذ 1 ساعة,32135 SQM,شقة ببرج فخم ثلاث نواصي وشيك علي المريوطية الرئيسي
"2,750,000 ج.مقابل للتفاوض",الشيخ زايد، الجيزة•منذ 3 ساعات,190 SQM,منذ 1 ساعة,32190 SQM,شقه للبيع
"630,000 ج.مقابل للتفاوض",دار مصر، القاهرة الجديدة - التجمع•منذ 3 ساعات,90 SQM,منذ 1 ساعة,2190 SQM,شقة للبيع بالشروق
"3,050,000 ج.م",مدينتي، القاهرة•منذ 3 ساعات,175 SQM,منذ 1 ساعة,32175 SQM,شقه للبيع في المهندسين
"4,500,000 ج.م",6 أكتوبر، الجيزة•منذ 3 ساعات,225 SQM,منذ 1 ساعة,43225 SQM,دوبلكس ريسيل للبيع استلام في المستقبل سيتي جرين سكوير صبور
"2,800,000 ج.م",مدينتي، القاهرة•منذ 3 ساعات,195 SQM,منذ 1 ساعة,32195 SQM,شقه للبيع 195م بالبنفسج عمارات دور ارضي مرتفع متشطبه الترا سوبر لوكس
"500,000 ج.م",مدينتي، القاهرة•منذ 3 ساعات,200 SQM,منذ 1 ساعة,32200 SQM,شقة للبيع بدار السلام
"6,300,000 ج.م",القاهرة الجديدة - التجمع، القاهرة•منذ 3 ساعات,210 SQM,منذ 2 ساعات,34210 SQM,دوبلكس ريسيل متشطب الترا مودرن استلام فوري كمبوند ادريس ايست التجمع
"2,200,000 ج.م",الفردوس، 6 أكتوبر•منذ 3 ساعات,165 SQM,منذ 2 ساعات,32165 SQM,شقه للبيع في اللوتس الجنوبية
"4,200,000 ج.م",الفردوس، 6 أكتوبر•منذ 3 ساعات,300 SQM,منذ 2 ساعات,44300 SQM,شقه 300م موقع متميز بزهراء المعادي
"1,250,000 ج.مقابل للتفاوض",6 أكتوبر، الجيزة•منذ 4 ساعات,270 SQM,منذ 2 ساعات,32270 SQM,فرصه اخر بنت هاوس  علي مسجدالشربتلي بالسياحية (أ)
"3,200,000 ج.م",6 أكتوبر، الجيزة•منذ 4 ساعات,126 SQM,منذ 2 ساعات,21126 SQM,شقه للبيع في اوبرا سيتي 6 اكتوبر Apartment for sale in opera city
"4,700,000 ج.مقابل للتفاوض",القاهرة الجديدة - التجمع، القاهرة•منذ 4 ساعات,200 SQM,منذ 2 ساعات,32200 SQM,شقة للبيع التجمع الاول شرق الاكاديمية الترا لوكس ٣غرف وليفنج و٢حمام
"1,600,000 ج.م",مدينتي، القاهرة•منذ 4 ساعات,120 SQM,منذ 2 ساعات,21120 SQM,شقة هاي لوكس تمليك في سموحة بجوار مستشفي اندلسية سموحة
"1,750,000 ج.مقابل للتفاوض",مدينتي، مدينتي•منذ 4 ساعات,160 SQM,منذ 2 ساعات,32160 SQM,شقه لقطه سي فيو مباشر للقنال
"2,850,000 ج.م",مدينتي، مدينتي•منذ 4 ساعات,210 SQM,منذ 2 ساعات,33210 SQM,شقة ٢١٠ م كمبوند حياة دجلة المعادي بحري وفيو مميز علي نادي المصرية
"3,250,000 ج.م",مدينتي، القاهرة•منذ 4 ساعات,217 SQM,منذ 2 ساعات,43217 SQM,شقه استلام فوري بمنطقة الفيلات الاكثر تميزا 217 م
"1,600,000 ج.م",6 أكتوبر، الجيزة•منذ 4 ساعات,126 SQM,منذ 3 ساعات,33126 SQM,امتلك شقة متشطبة استلام فوري فى كمبوند كابيتال ايست 2
"3,800,000 ج.م",لاروز، القاهرة الجديدة - التجمع•منذ 4 ساعات,360 SQM,منذ 3 ساعات,33360 SQM,دوبليكس بموقع مميز بحديقة امام زيد بارك مباشرة
"2,750,000 ج.م",مدينتي، القاهرة•منذ 4 ساعات,140 SQM,منذ 3 ساعات,33140 SQM,امتلك شقة في دار مصر القرنفل تشطيبات خاصه
"920,000 ج.م",مدينتي، مدينتي•منذ 4 ساعات,100 SQM,منذ 3 ساعات,21100 SQM,شقه ١٠٠ متر للبيع في مدينتي استلام فوري في b15 تخصيص
"3,500,000 ج.م",روك إيدين، حدائق 6 اكتوبر•منذ 4 ساعات,243 SQM,منذ 3 ساعات,32243 SQM,شقه نصف تشطيب للبيع بكمبوند فى السادس من اكتوبر
"6,100,000 ج.م",روك إيدين، حدائق 6 اكتوبر•منذ 4 ساعات,211 SQM,منذ 3 ساعات,33211 SQM,شقه للبيع بمدينتي ٢١١م ارضي بحديقه apartment for
"3,850,000 ج.مقابل للتفاوض",جرين 5، الشيخ زايد•منذ 4 ساعات,185 SQM,منذ 3 ساعات,22185 SQM,للبيع شقة ١٨٥م غرب ارابيلا  من المالك مباشرة (الوسطاء يمتنعون نهائيا )
"2,800,000 ج.م",مدينة الرحاب، القاهرة•منذ 5 ساعات,103 SQM,منذ 3 ساعات,32103 SQM,مدينتى شقه للبيع 103 متر مجموعه 67
"1,700,000 ج.م",روك إيدين، حدائق 6 اكتوبر•منذ 5 ساعات,135 SQM,منذ 3 ساعات,32135 SQM,شقه للبيع نص تشطيب اللوتس الشمالية خطوات لي التسعين الشمالى
"340,000 ج.مقابل للتفاوض",القاهرة الجديدة - التجمع، القاهرة•منذ 5 ساعات,90 SQM,منذ 3 ساعات,3190 SQM,شقة للبيع
"1,550,000 ج.مقابل للتفاوض",مدينتي، القاهرة•منذ 5 ساعات,220 SQM,منذ 3 ساعات,42220 SQM,شقة ٢٢٠م لمحبين المساحات الواسعه و بأفضل موقع بمدينة الفردوس ٦ اكتوبر
"1,950,000 ج.مقابل للتفاوض",مدينتي، مدينتي•منذ 5 ساعات,175 SQM,منذ 3 ساعات,21175 SQM,"للجادين فقط والوسطاء يمتنعون
شقة للبيع بحي الاندلس بالتجمع الخامس"
"2,000,000 ج.م",مدينتي، مدينتي•منذ 5 ساعات,250 SQM,منذ 3 ساعات,32250 SQM,شقة تحفه مساحة 240 متر فيو مفتوح بحري الفردوس السادس من اكتوبر
"1,700,000 ج.م",6 أكتوبر، الجيزة•منذ 5 ساعات,190 SQM,منذ 3 ساعات,32190 SQM,شقه للبيع بالمقطم شارع ٨١ خلف اولاد رجب
"4,250,000 ج.مقابل للتفاوض",6 أكتوبر، الجيزة•منذ 5 ساعات,275 SQM,منذ 3 ساعات,43275 SQM,شقه للبيع تشطيب سوبر لوكس بدريم لاند ط الواحات ب مول مصر
"1,150,000 ج.مقابل للتفاوض",6 أكتوبر، الجيزة•منذ 5 ساعات,105 SQM,منذ 4 ساعات,21105 SQM,شقة 105 متر تشطيب سوبر لوكس على الواجهة
"4,700,000 ج.مقابل للتفاوض",مدينتي، القاهرة•منذ 5 ساعات,340 SQM,منذ 4 ساعات,54340 SQM,"Duplex in mokattam, ultra lux, ready to move"
"1,400,000 ج.مقابل للتفاوض",القاهرة الجديدة - التجمع، القاهرة•منذ 5 ساعات,125 SQM,منذ 4 ساعات,21125 SQM,شقه للبيع الحي الثالث المجاوره الاولى
"2,350,000 ج.م",حدائق 6 اكتوبر، الجيزة•منذ 5 ساعات,230 SQM,منذ 4 ساعات,33230 SQM,شقه للبيع الحي الرابع المجاوره الخامسه
"3,900,000 ج.مقابل للتفاوض",مدينتي، القاهرة•منذ 6 ساعات,128 SQM,منذ 4 ساعات,21128 SQM,شقة استلام فوري ١٢٨بجنينه ٧٦م ب٣. ٩٠٠. ٠٠٠ كاش للبيع تاج سيتي
"2,300,000 ج.م",مدينة الرحاب، القاهرة•منذ 6 ساعات,65 SQM,منذ 4 ساعات,2165 SQM,شقه للبيع في مدينتي تشطيب خاص بجوار الخدمات
"2,700,000 ج.م",6 أكتوبر، الجيزة•منذ 6 ساعات,96 SQM,منذ 4 ساعات,2296 SQM,بسعر مميز جدا لسرعه البيع شقه 96 م في مدينتي
"2,700,000 ج.مقابل للتفاوض",المعادي، القاهرة•منذ 6 ساعات,96 SQM,منذ 4 ساعات,2296 SQM,شقه للبيع 96م مدينتي بموقع مميز في الB7
"2,200,000 ج.م",الخمائل، الشيخ زايد•منذ 6 ساعات,125 SQM,منذ 4 ساعات,31125 SQM,Apartment
"5,900,000 ج.م",,211 SQM,منذ 4 ساعات,33211 SQM,شقه للبيع بمدينتي ٢١١م بالمراحل الثلاثه الاولى apartment for sale
"1,300,000 ج.مقابل للتفاوض",,125 SQM,منذ 4 ساعات,31125 SQM,شقه للبيع
"2,400,000 ج.م",,190 SQM,منذ 4 ساعات,33190 SQM,شقة للبيع 190م في السياحيه الاولى خلف مول العرب
"5,000,000 ج.م",,200 SQM,منذ 4 ساعات,33200 SQM,شقه للبيع  داخل كمبوند بالتجمع تشطيب الترا سوبر لوكس الدور الارضي
"800,000 ج.م",,200 SQM,منذ 4 ساعات,11200 SQM,رووف للبيع
"7,500,000 ج.م",,255 SQM,منذ 4 ساعات,44255 SQM,شقه للبيع بمدينتي ٢٥٥م ارضي بحديقه ٦٥م for sale in Madinaty
"750,000 ج.مقابل للتفاوض",,120 SQM,منذ 4 ساعات,31120 SQM,بسعر تجاري شقة للبيع بالحي اليوناني بالعاشر من رمضان
"800,000 ج.مقابل للتفاوض",,125 SQM,منذ 4 ساعات,31125 SQM,شقة لقطة للبيع بسيدي بشر ارض فضالي لدواعي السفر
"16,000,000 ج.م",,700 SQM,منذ 4 ساعات,45700 SQM,بنتهاوس تشطيب حديث في مكان مميز في مصر الجديدة
"3,000,000 ج.م",,96 SQM,منذ 4 ساعات,2296 SQM,شقه للبيع فيو جاردن 96م مدينتي في الB7
"2,500,000 ج.مقابل للتفاوض",,160 SQM,منذ 4 ساعات,33160 SQM,٣غرف بحري شقه بأكتوبر للبيع فوري بسعر الكاش بكمبوند روك ايدن فرصه لقطه
"2,500,000 ج.مقابل للتفاوض",,160 SQM,منذ 4 ساعات,33160 SQM,بسعر الكاش بأكتوبر شقه للبيع فوري والجراج مجانا ٣غرف بحري متشطبه
"3,650,000 ج.م",,191 SQM,منذ 4 ساعات,33191 SQM,شقة نصف تشطيب 191م للبيع في جرين 5 الشيخ زايد Green 5 Elshiekh Zayed
"7,000,000 ج.مقابل للتفاوض",,196 SQM,منذ 5 ساعات,33196 SQM,للبيع بالرحاب شقة ١٩٦م تشطيبات خاصة بالكامل بالمرحلة الخامسة
"2,500,000 ج.مقابل للتفاوض",,160 SQM,منذ 5 ساعات,33160 SQM,شقه للبيع ٣غرف بحري معاها باكيه الجراج مجانا بسعر الكاش
"1,500,000 ج.م",,135 SQM,منذ 5 ساعات,32135 SQM,135 متر للبيع في التجمع الثالث في افضل لوكيشن وافضل فيو
"850,000 ج.م",,100 SQM,منذ 5 ساعات,21100 SQM,شقه لقطه للبيع اقل من مليون جنيه
"1,950,000 ج.م",,85 SQM,منذ 5 ساعات,2185 SQM,للبيع في مدينتي شقه 85م تطل على وايد جاردن بسعر تحفه
"2,700,000 ج.مقابل للتفاوض",,96 SQM,منذ 5 ساعات,2296 SQM,للبيع شقه ٩٦م في مدينتي b7 تشطيبات سوبر بجوار الخدمات مباشره
"3,300,000 ج.م",,116 SQM,منذ 5 ساعات,32116 SQM,شقه للبيع 116م مدينتي بموقع مميز في الb11
"1,800,000 ج.م",,175 SQM,منذ 5 ساعات,32175 SQM,شقة للبيع 175م في الحي الخامس منطقه الڤيلات اول سكن
"2,250,000 ج.م",,165 SQM,منذ 5 ساعات,32165 SQM,شقة للبيع 165م في حي من الأحياء الراقية الحي الاول هاي لوكس اول سكن
"2,600,000 ج.مقابل للتفاوض",,200 SQM,منذ 5 ساعات,32200 SQM,بلوران ٢٠٠م ٣غرف ورسبشن ٤ و٢حمام وغرفه دراي صغيره. . . علي شارعين. . .
"1,200,000 ج.م",,120 SQM,منذ 5 ساعات,22120 SQM,شقة للبيع في الحي الثاني قرب المحور اول سكن
"7,800,000 ج.م",,500 SQM,منذ 5 ساعات,84500 SQM,دور كامل للبيع فى افضل مكان فى عبدالمنعم رياض
"3,500,000 ج.مقابل للتفاوض",,103 SQM,منذ 5 ساعات,21103 SQM,شقة كمباوند سيليا العاصمة الإدارية الشقة خالصة الثمن . . . .  Celia
"3,650,000 ج.م",,135 SQM,منذ 5 ساعات,32135 SQM,شقه بمدينتي ١٣٥م بموقع متميز جدا  Madinaty for sale
"2,500,000 ج.مقابل للتفاوض",,370 SQM,منذ 5 ساعات,22370 SQM,شقة ١٥٦ متر صافي للبيع و تراس ٢١٥ متر خلف الميراج سيتي
"1,100,000 ج.مقابل للتفاوض",,145 SQM,منذ 5 ساعات,22145 SQM,145 متر للبيع في مدينة الفردوس
"6,500,000 ج.م",,230 SQM,منذ 5 ساعات,33230 SQM,شقة على كورنيش النيل  مباشرا بالمعادي
"3,200,000 ج.م",,180 SQM,منذ 5 ساعات,22180 SQM,‏شقة للبيع شارع إسراء المهندسين الفرات شارع لبنان و شارع السودان
"67,000 ج.مقابل للتفاوض",,125 SQM,منذ 5 ساعات,21125 SQM,شقه في قناة السويس
"6,500,000 ج.م",,250 SQM,منذ 6 ساعات,33250 SQM,للبيع في مدينتي شقه250م بانوارما علي النادي
"2,600,000 ج.مقابل للتفاوض",,108 SQM,منذ 6 ساعات,32108 SQM,للبيع شقة 108 متر بالمرحلة الثانية بالرحاب جنب السوق القديم مباشر
"700,000 ج.م",,135 SQM,منذ 6 ساعات,31135 SQM,شقة للبيع في المعمورة ١٣٥م أمام بوابه المعمورة ( معمورة البلد)
"3,200,000 ج.م",,220 SQM,منذ 6 ساعات,32220 SQM,شقه الترا سوبر لوكس للبيع بااميز مكان في مدينه نصر
"1,250,000 ج.م",,165 SQM,منذ 6 ساعات,32165 SQM,شقة للبيع 165م في حي من الأحياء الراقية الحي الاول هاي لوكس اول سكن
"6,200,000 ج.مقابل للتفاوض",,350 SQM,منذ 6 ساعات,43350 SQM,‏شقة دب لكس ميدان المحكمة خطوات من نادي الصيد
"2,800,000 ج.م",,210 SQM,منذ 6 ساعات,33210 SQM,فيو مميز جدا علي حمامات السباحة بحري شقة ٢١٠ م حياة دجلة المعادي
"2,300,000 ج.مقابل للتفاوض",,180 SQM,منذ 6 ساعات,33180 SQM,شقه للبيع اكبرمساحه للمرحله3ب خمايل كمبوندالشيخ زايدخالصه دبل فيس180م
